Country;Waypoint;Latitude;Longitude;;;;;;;;;;;
Germany;DM079;48,457333;0,997552778;;;;;;;;;;;
Germany;DM080;48,354431;11,93179722;;;;;;;;;;;
Germany;DM081;48,356147;11,95468611;;;;;;;;;;;
Germany;DM082;48,309981;11,99143333;;;;;;;;;;;
Germany;DM083;48,359292;11,99677778;;;;;;;;;;;
Germany;DM084;48,347667;11,84207222;;;;;;;;;;;
Germany;DM085;48,394253;11,86624167;;;;;;;;;;;
Germany;DM086;48,279131;11,94936111;;;;;;;;;;;
Germany;DM087;48,376197;11,87909444;;;;;;;;;;;
Germany;DM088;48,459167;11,87915833;;;;;;;;;;;
Germany;DM089;48,583125;11,82785;;;;;;;;;;;
Germany;DM090;48,396308;11,88099444;;;;;;;;;;;
Germany;DM091;48,454606;11,88103889;;;;;;;;;;;
Germany;DM092;48,303819;12,10411389;;;;;;;;;;;
Germany;DM093;48,349889;12,06424722;;;;;;;;;;;
Germany;DM094;48,344233;12,03073056;;;;;;;;;;;
Germany;DM411;48,537917;11,50153611;;;;;;;;;;;
Germany;DM412;48,577156;12,01183333;;;;;;;;;;;
Germany;DM420;48,399839;11,16209444;;;;;;;;;;;
Germany;DM421;48,413675;11,33111389;;;;;;;;;;;
Germany;DM422;48,428906;11,52109167;;;;;;;;;;;
Germany;DM423;48,436925;11,62285833;;;;;;;;;;;
Germany;DM424;48,444850;11,72465833;;;;;;;;;;;
Germany;DM425;48,452678;11,82649167;;;;;;;;;;;
Germany;DM426;48,460414;11,92835556;;;;;;;;;;;
Germany;DM427;48,468053;12,03025556;;;;;;;;;;;
Germany;DM428;48,482686;12,22917778;;;;;;;;;;;
Germany;DM429;48,493422;12,37844722;;;;;;;;;;;
Germany;DM430;48,315661;11,17775833;;;;;;;;;;;
Germany;DM431;48,329472;11,34648889;;;;;;;;;;;
Germany;DM432;48,351197;11,618825;;;;;;;;;;;
Germany;DM437;48,378181;11,96999444;;;;;;;;;;;
Germany;DM438;48,398358;12,24301111;;;;;;;;;;;
Germany;DM439;48,409075;12,392025;;;;;;;;;;;
Germany;DM440;48,295197;11,18155833;;;;;;;;;;;
Germany;DM441;48,307347;11,33000833;;;;;;;;;;;
Germany;DM442;48,329097;11,60235833;;;;;;;;;;;
Germany;DM447;48,356097;11,953375;;;;;;;;;;;
Germany;DM448;48,376292;12,22625556;;;;;;;;;;;
Germany;DM449;48,388450;12,39534444;;;;;;;;;;;
Germany;DM450;48,209375;11,19746111;;;;;;;;;;;
Germany;DM451;48,221503;11,34563333;;;;;;;;;;;
Germany;DM452;48,238289;11,55508611;;;;;;;;;;;
Germany;DM453;48,246264;11,65645278;;;;;;;;;;;
Germany;DM454;48,254147;11,75785833;;;;;;;;;;;
Germany;DM455;48,261933;11,85930556;;;;;;;;;;;
Germany;DM456;48,269628;11,96077778;;;;;;;;;;;
Germany;DM457;48,277225;12,062275;;;;;;;;;;;
Germany;DM458;48,290317;12,24032222;;;;;;;;;;;
Germany;DM459;48,302456;12,40912778;;;;;;;;;;;
Germany;DM460;48,045283;11,07388889;;;;;;;;;;;
Germany;DM461;48,057867;11,22537222;;;;;;;;;;;
Germany;DM462;48,077383;11,46571667;;;;;;;;;;;
Germany;DM463;48,086622;11,58190556;;;;;;;;;;;
Germany;DM464;48,102392;11,78406944;;;;;;;;;;;
Germany;DM465;48,110136;11,8852;;;;;;;;;;;
Germany;DM466;48,125342;12,08755833;;;;;;;;;;;
Germany;DM467;48,134817;12,21634444;;;;;;;;;;;
Germany;DM468;48,154219;12,48698611;;;;;;;;;;;
Germany;DM469;48,164214;12,63026944;;;;;;;;;;;
Germany;DM470;48,087831;11,06593333;;;;;;;;;;;
Germany;DM471;48,100453;11,21754444;;;;;;;;;;;
Germany;DM472;48,120031;11,45808611;;;;;;;;;;;
Germany;DM473;48,129297;11,57438056;;;;;;;;;;;
Germany;DM474;48,145117;11,77670556;;;;;;;;;;;
Germany;DM475;48,152886;11,87792778;;;;;;;;;;;
Germany;DM476;48,168144;12,08046667;;;;;;;;;;;
Germany;DM531;48,362939;11,76978889;;;;;;;;;;;
Germany;DM532;48,394744;11,69255833;;;;;;;;;;;
Germany;DM541;48,340842;11,75322222;;;;;;;;;;;
Germany;DM542;48,259547;11,70773333;;;;;;;;;;;
Germany;DM551;48,366719;11,81897222;;;;;;;;;;;
Germany;DM552;48,455386;11,85194167;;;;;;;;;;;
Germany;DM561;48,344628;11,80240833;;;;;;;;;;;
Germany;DM562;48,277197;11,87801111;;;;;;;;;;;
Germany;DM822;48,449453;11,51195833;;;;;;;;;;;
Germany;DM827;48,489681;12,03194167;;;;;;;;;;;
Germany;DM831;48,335572;11,42207778;;;;;;;;;;;
Germany;DM838;48,392917;12,16848889;;;;;;;;;;;
Germany;DM841;48,313583;11,407175;;;;;;;;;;;
Germany;DM848;48,370728;12,15013333;;;;;;;;;;;
Germany;DM852;48,206478;11,54980556;;;;;;;;;;;
Germany;DM857;48,250281;12,07716667;;;;;;;;;;;
Germany;DN100;49,490414;11,16806944;;;;;;;;;;;
Germany;DN101;49,523000;11,211175;;;;;;;;;;;
Germany;DN102;49,478858;11,29464444;;;;;;;;;;;
Germany;DN103;49,515469;11,34641389;;;;;;;;;;;
Germany;DN104;49,131000;10,72429722;;;;;;;;;;;
Germany;DN105;49,310606;11,23266667;;;;;;;;;;;
Germany;DN106;49,241486;10,81594444;;;;;;;;;;;
Germany;DN107;49,128544;10,76436111;;;;;;;;;;;
Germany;DN108;49,495697;11,10965278;;;;;;;;;;;
Germany;DN109;49,254492;10,89355278;;;;;;;;;;;
Germany;DN112;49,509531;11,13578056;;;;;;;;;;;
Germany;DN280;49,512217;10,93966667;;;;;;;;;;;
Germany;DN281;49,485150;10,89073056;;;;;;;;;;;
Germany;DN282;49,513703;10,92435278;;;;;;;;;;;
Germany;DN283;49,618964;10,92718056;;;;;;;;;;;
Germany;DN285;49,696231;10,92926389;;;;;;;;;;;
Germany;DN286;49,701850;10,92930556;;;;;;;;;;;
Germany;DN287;49,545258;10,59353611;;;;;;;;;;;
Germany;DN289;49,396053;10,88891667;;;;;;;;;;;
Germany;DN290;49,523383;10,824;;;;;;;;;;;
Germany;DN291;49,489558;10,76304722;;;;;;;;;;;
Germany;DN293;49,526983;11,01841111;;;;;;;;;;;
Germany;DN294;49,250672;10,93233056;;;;;;;;;;;
Germany;DN411;49,731758;10,75634722;;;;;;;;;;;
Germany;DN412;49,706097;11,02306667;;;;;;;;;;;
Germany;DN413;49,687906;11,20810556;;;;;;;;;;;
Germany;DN420;49,652008;10,53105833;;;;;;;;;;;
Germany;DN421;49,642511;10,63259167;;;;;;;;;;;
Germany;DN422;49,632925;10,73405556;;;;;;;;;;;
Germany;DN423;49,623244;10,83547778;;;;;;;;;;;
Germany;DN424;49,607319;11,00022778;;;;;;;;;;;
Germany;DN425;49,589167;11,18488889;;;;;;;;;;;
Germany;DN426;49,572725;11,3494;;;;;;;;;;;
Germany;DN427;49,562489;11,45056389;;;;;;;;;;;
Germany;DN428;49,552161;11,55168333;;;;;;;;;;;
Germany;DN429;49,541742;11,65278611;;;;;;;;;;;
Germany;DN430;49,553136;10,50927222;;;;;;;;;;;
Germany;DN431;49,543658;10,61059722;;;;;;;;;;;
Germany;DN432;49,534092;10,71185556;;;;;;;;;;;
Germany;DN434;49,463808;11,42690278;;;;;;;;;;;
Germany;DN435;49,453503;11,52781667;;;;;;;;;;;
Germany;DN436;49,443103;11,62871389;;;;;;;;;;;
Germany;DN450;49,454261;10,48757778;;;;;;;;;;;
Germany;DN451;49,444806;10,58869722;;;;;;;;;;;
Germany;DN452;49,435258;10,68974722;;;;;;;;;;;
Germany;DN453;49,425622;10,79075556;;;;;;;;;;;
Germany;DN454;49,409764;10,95483611;;;;;;;;;;;
Germany;DN455;49,391689;11,13874444;;;;;;;;;;;
Germany;DN456;49,375317;11,30258889;;;;;;;;;;;
Germany;DN457;49,365125;11,40334167;;;;;;;;;;;
Germany;DN458;49,354842;11,50405;;;;;;;;;;;
Germany;DN459;49,344464;11,60474444;;;;;;;;;;;
Germany;DN461;49,336428;10,66773056;;;;;;;;;;;
Germany;DN462;49,310986;10,93228056;;;;;;;;;;;
Germany;DN463;49,292950;11,11581667;;;;;;;;;;;
Germany;DN464;49,276614;11,27932778;;;;;;;;;;;
Germany;DN480;49,525000;10,80715833;;;;;;;;;;;
Germany;DN481;49,609414;10,87243889;;;;;;;;;;;
Germany;DN490;49,482950;11,23689722;;;;;;;;;;;
Germany;DN491;49,404167;11,17200833;;;;;;;;;;;
Germany;DOBAK;53,213333;7,216944444;;;;;;;;;;;
Germany;DODAS;49,809836;10,70452222;;;;;;;;;;;
Germany;DODAT;52,261108;13,41295;;;;;;;;;;;
Germany;DOGOS;50,214983;8,9488;;;;;;;;;;;
Germany;DOLAV;51,421667;7,171944444;;;;;;;;;;;
Germany;DOLIT;51,549203;11,87468333;;;;;;;;;;;
Germany;DONET;47,960722;8,522708333;;;;;;;;;;;
Germany;DORAP;47,472736;9,600972222;;;;;;;;;;;
Germany;DOSEL;50,621333;7,2145;;;;;;;;;;;
Germany;DP411;51,609389;11,75771389;;;;;;;;;;;
Germany;DP412;51,615192;11,87350278;;;;;;;;;;;
Germany;DP414;51,625583;12,08695833;;;;;;;;;;;
Germany;DP415;51,636936;12,32995556;;;;;;;;;;;
Germany;DP417;51,647192;12,55961944;;;;;;;;;;;
Germany;DP420;51,504347;11,66425833;;;;;;;;;;;
Germany;DP421;51,509786;11,77068889;;;;;;;;;;;
Germany;DP422;51,515575;11,886225;;;;;;;;;;;
Germany;DP423;51,520808;11,99270833;;;;;;;;;;;
Germany;DP424;51,525944;12,09921667;;;;;;;;;;;
Germany;DP425;51,537269;12,34168333;;;;;;;;;;;
Germany;DP426;51,542800;12,46423333;;;;;;;;;;;
Germany;DP427;51,547506;12,57084444;;;;;;;;;;;
Germany;DP428;51,552111;12,67747778;;;;;;;;;;;
Germany;DP430;51,404667;11,67741944;;;;;;;;;;;
Germany;DP431;51,410119;11,78361667;;;;;;;;;;;
Germany;DP432;51,415953;11,89889444;;;;;;;;;;;
Germany;DP437;51,447817;12,58201944;;;;;;;;;;;
Germany;DP438;51,452414;12,68841944;;;;;;;;;;;
Germany;DP440;51,385681;11,67991944;;;;;;;;;;;
Germany;DP441;51,391131;11,78607222;;;;;;;;;;;
Germany;DP442;51,396511;11,89224722;;;;;;;;;;;
Germany;DP447;51,428111;12,56821667;;;;;;;;;;;
Germany;DP448;51,433403;12,6905;;;;;;;;;;;
Germany;DP450;51,286167;11,69299167;;;;;;;;;;;
Germany;DP451;51,291575;11,79891667;;;;;;;;;;;
Germany;DP452;51,296889;11,90486667;;;;;;;;;;;
Germany;DP453;51,302106;12,01084167;;;;;;;;;;;
Germany;DP454;51,307658;12,12588056;;;;;;;;;;;
Germany;DP455;51,318931;12,36719167;;;;;;;;;;;
Germany;DP456;51,323725;12,47326944;;;;;;;;;;;
Germany;DP457;51,328422;12,57936667;;;;;;;;;;;
Germany;DP458;51,333703;12,70138333;;;;;;;;;;;
Germany;DP462;51,197269;11,91743333;;;;;;;;;;;
Germany;DP464;51,208014;12,13796944;;;;;;;;;;;
Germany;DP465;51,219261;12,37875556;;;;;;;;;;;
Germany;DP467;51,228731;12,59046944;;;;;;;;;;;
Germany;DP470;51,442564;12,91043056;;;;;;;;;;;
Germany;DP480;51,452067;12,983325;;;;;;;;;;;
Germany;DP481;51,488297;12,29663056;;;;;;;;;;;
Germany;DP482;51,685653;11,615175;;;;;;;;;;;
Germany;DP485;51,506628;12,16198611;;;;;;;;;;;
Germany;DP486;51,634119;12,61189722;;;;;;;;;;;
Germany;DP491;51,353400;12,28356944;;;;;;;;;;;
Germany;DP492;51,336019;12,12701111;;;;;;;;;;;
Germany;DP493;51,588811;12,71273611;;;;;;;;;;;
Germany;DP494;51,611219;12,79505833;;;;;;;;;;;
Germany;DP495;51,368533;12,1389;;;;;;;;;;;
Germany;DP496;51,294956;12,17871389;;;;;;;;;;;
Germany;DP499;51,410611;12,18344722;;;;;;;;;;;
Germany;DP510;51,430200;12,19366667;;;;;;;;;;;
Germany;DP511;51,505903;12,16228611;;;;;;;;;;;
Germany;DP512;51,565650;12,36938611;;;;;;;;;;;
Germany;DP513;51,408628;12,14159444;;;;;;;;;;;
Germany;DP514;51,402500;11,63385833;;;;;;;;;;;
Germany;DP515;51,427944;12,14588056;;;;;;;;;;;
Germany;DP516;51,470347;12,12529167;;;;;;;;;;;
Germany;DP517;51,418514;11,95069167;;;;;;;;;;;
Germany;DP518;51,427333;12,13303333;;;;;;;;;;;
Germany;DP519;51,385853;12,08731667;;;;;;;;;;;
Germany;DP520;51,408919;12,14773333;;;;;;;;;;;
Germany;DP521;51,453333;12,08126667;;;;;;;;;;;
Germany;DP522;51,741933;12,37756667;;;;;;;;;;;
Germany;DP523;51,406581;12,09865278;;;;;;;;;;;
Germany;DP524;51,781975;11,90545278;;;;;;;;;;;
Germany;DP525;51,388144;11,72632778;;;;;;;;;;;
Germany;DP526;51,367339;12,09609167;;;;;;;;;;;
Germany;DP527;51,208178;11,75621944;;;;;;;;;;;
Germany;DP528;51,124378;11,83365833;;;;;;;;;;;
Germany;DP529;51,638058;12,73361389;;;;;;;;;;;
Germany;DP530;51,486769;12,27816667;;;;;;;;;;;
Germany;DP531;51,469400;12,31623611;;;;;;;;;;;
Germany;DP532;51,487525;12,20701667;;;;;;;;;;;
Germany;DP533;51,505892;12,29498611;;;;;;;;;;;
Germany;DP534;51,443436;12,48272778;;;;;;;;;;;
Germany;DP535;51,445222;12,52296389;;;;;;;;;;;
Germany;DP536;51,446183;12,54479722;;;;;;;;;;;
Germany;DP537;51,433647;12,26744444;;;;;;;;;;;
Germany;DP538;51,395464;12,31350556;;;;;;;;;;;
Germany;DP539;51,367947;12,29734167;;;;;;;;;;;
Germany;DP540;51,124925;12,00041944;;;;;;;;;;;
Germany;DP541;51,415867;12,29606111;;;;;;;;;;;
Germany;DP542;51,465272;12,33598333;;;;;;;;;;;
Germany;DP543;51,423175;12,45676944;;;;;;;;;;;
Germany;DP544;51,427175;12,54693889;;;;;;;;;;;
Germany;DP545;51,428039;12,56656111;;;;;;;;;;;
Germany;DP546;51,414019;12,25624722;;;;;;;;;;;
Germany;DP547;51,362253;12,28285;;;;;;;;;;;
Germany;DP548;51,337453;12,21982778;;;;;;;;;;;
Germany;DP720;51,487456;11,34511944;;;;;;;;;;;
Germany;DP729;51,565350;12,9975;;;;;;;;;;;
Germany;DP750;51,269353;11,37536944;;;;;;;;;;;
Germany;DP759;51,346878;13,01987778;;;;;;;;;;;
Germany;DP816;51,599694;12,42131389;;;;;;;;;;;
Germany;DP820;51,480733;11,67464167;;;;;;;;;;;
Germany;DP823;51,546267;12,031225;;;;;;;;;;;
Germany;DP826;51,564000;12,41096111;;;;;;;;;;;
Germany;DP831;51,410761;11,79623056;;;;;;;;;;;
Germany;DP841;51,392397;11,81088889;;;;;;;;;;;
Germany;DP848;51,432533;12,67021944;;;;;;;;;;;
Germany;DP850;51,288219;11,73297222;;;;;;;;;;;
Germany;DP853;51,236783;11,98546389;;;;;;;;;;;
Germany;DP860;51,129689;11,65166667;;;;;;;;;;;
Germany;DP866;51,243092;12,47851667;;;;;;;;;;;
Germany;DR101;49,211128;6,996616667;;;;;;;;;;;
Germany;DR102;49,261686;6,948322222;;;;;;;;;;;
Germany;DR103;49,301067;6,981275;;;;;;;;;;;
Germany;DR104;49,300928;7,140636111;;;;;;;;;;;
Germany;DR105;49,214172;7,096680556;;;;;;;;;;;
Germany;DR106;49,278067;7,097605556;;;;;;;;;;;
Germany;DR107;49,210447;6,973138889;;;;;;;;;;;
Germany;DR108;49,162900;6,918297222;;;;;;;;;;;
Germany;DR200;49,216611;7,179297222;;;;;;;;;;;
Germany;DR201;49,217400;7,207483333;;;;;;;;;;;
Germany;DR202;49,151950;7,181752778;;;;;;;;;;;
Germany;DR203;49,151803;7,001672222;;;;;;;;;;;
Germany;DR204;49,129631;6,963297222;;;;;;;;;;;
Germany;DR205;49,306661;7,246888889;;;;;;;;;;;
Germany;DR206;49,214972;7,123725;;;;;;;;;;;
Germany;DR207;49,283194;7,095808333;;;;;;;;;;;
Germany;DR405;49,307275;6,805766667;;;;;;;;;;;
Germany;DR410;49,234028;6,781619444;;;;;;;;;;;
Germany;DR411;49,217769;7,219511111;;;;;;;;;;;
Germany;DR412;49,248731;7,264655556;;;;;;;;;;;
Germany;DR413;49,298603;7,264708333;;;;;;;;;;;
Germany;DR414;49,449797;7,138238889;;;;;;;;;;;
Germany;DR511;49,212467;7,039808333;;;;;;;;;;;
Germany;DR512;49,245769;6,986672222;;;;;;;;;;;
Germany;DR513;49,308500;6,986769444;;;;;;;;;;;
Germany;DS030;48,711289;9,335041667;;;;;;;;;;;
Germany;DS031;48,736486;9,469761111;;;;;;;;;;;
Germany;DS032;48,741569;9,495041667;;;;;;;;;;;
Germany;DS033;48,689197;9,3984;;;;;;;;;;;
Germany;DS034;48,646286;9,368002778;;;;;;;;;;;
Germany;DS035;48,748028;9,529738889;;;;;;;;;;;
Germany;DS036;48,711914;9,338280556;;;;;;;;;;;
Germany;DS037;48,688192;9,340655556;;;;;;;;;;;
Germany;DS038;48,784686;9,434644444;;;;;;;;;;;
Germany;DS040;48,689811;9,067369444;;;;;;;;;;;
Germany;DS041;48,767842;9,02765;;;;;;;;;;;
Germany;DS042;48,790250;9,016136111;;;;;;;;;;;
Germany;DS043;48,800711;9,009991667;;;;;;;;;;;
Germany;DS044;48,664547;9,0898;;;;;;;;;;;
Germany;DS045;48,523483;9,012608333;;;;;;;;;;;
Germany;DS046;48,669244;9,114202778;;;;;;;;;;;
Germany;DS047;48,634989;9,082552778;;;;;;;;;;;
Germany;DS048;48,610897;9,131025;;;;;;;;;;;
Germany;DS049;48,617997;8,847308333;;;;;;;;;;;
Germany;DS050;48,670814;9,122375;;;;;;;;;;;
Germany;DS051;49,064828;9,929569444;;;;;;;;;;;
Germany;DS052;48,621242;9,105436111;;;;;;;;;;;
Germany;DS053;48,615800;9,135022222;;;;;;;;;;;
Germany;DS411;48,629192;8,904613889;;;;;;;;;;;
Germany;DS412;48,610550;8,808263889;;;;;;;;;;;
Germany;DS413;48,591758;8,711913889;;;;;;;;;;;
Germany;DS414;48,572864;8,615647222;;;;;;;;;;;
Germany;DS416;48,949789;9,047505556;;;;;;;;;;;
Germany;DS417;48,825358;9,04985;;;;;;;;;;;
Germany;DS418;48,763608;9,124255556;;;;;;;;;;;
Germany;DS419;48,749692;9,051269444;;;;;;;;;;;
Germany;DS420;48,693100;8,876611111;;;;;;;;;;;
Germany;DS421;48,714353;8,867144444;;;;;;;;;;;
Germany;DS422;48,695675;8,770638889;;;;;;;;;;;
Germany;DS423;48,676878;8,674122222;;;;;;;;;;;
Germany;DS424;48,658014;8,577669444;;;;;;;;;;;
Germany;DS425;48,641944;9,367277778;;;;;;;;;;;
Germany;DS426;48,671506;9,664583333;;;;;;;;;;;
Germany;DS427;48,545231;9,437194444;;;;;;;;;;;
Germany;DS428;48,439486;8,883461111;;;;;;;;;;;
Germany;DS429;48,600058;9,162641667;;;;;;;;;;;
Germany;DS430;48,565219;8,932563889;;;;;;;;;;;
Germany;DS431;48,556711;8,936463889;;;;;;;;;;;
Germany;DS432;48,538086;8,840183333;;;;;;;;;;;
Germany;DS433;48,520144;8,74395;;;;;;;;;;;
Germany;DS434;48,500589;8,647975;;;;;;;;;;;
Germany;DS510;48,597236;9,145125;;;;;;;;;;;
Germany;DS511;48,815786;9,523808333;;;;;;;;;;;
Germany;DS512;48,751719;9,551086111;;;;;;;;;;;
Germany;DS513;48,769744;9,648133333;;;;;;;;;;;
Germany;DS514;48,787675;9,745211111;;;;;;;;;;;
Germany;DS515;48,814408;9,89095;;;;;;;;;;;
Germany;DS517;48,670769;9,451388889;;;;;;;;;;;
Germany;DS520;48,446194;9,432583333;;;;;;;;;;;
Germany;DS522;48,687647;9,578275;;;;;;;;;;;
Germany;DS523;48,705572;9,675236111;;;;;;;;;;;
Germany;DS524;48,723492;9,772188889;;;;;;;;;;;
Germany;DS525;48,750025;9,917819444;;;;;;;;;;;
Germany;DS529;48,672817;8,685491667;;;;;;;;;;;
Germany;DS530;48,774664;9,216666667;;;;;;;;;;;
Germany;DS531;48,810025;9,404477778;;;;;;;;;;;
Germany;DS532;48,831208;9,518091667;;;;;;;;;;;
Germany;DS533;48,849164;9,615180556;;;;;;;;;;;
Germany;DS534;48,867047;9,712438889;;;;;;;;;;;
Germany;DS535;48,893750;9,858436111;;;;;;;;;;;
Germany;DS542;48,815786;9,523808333;;;;;;;;;;;
Germany;DS543;48,641450;9,702202778;;;;;;;;;;;
Germany;DS544;48,659344;9,799036111;;;;;;;;;;;
Germany;DS545;48,674511;9,882322222;;;;;;;;;;;
Germany;DS625;48,728472;9,426697222;;;;;;;;;;;
Germany;DT082;52,582900;13,66353889;;;;;;;;;;;
Germany;DT083;52,655911;13,51986667;;;;;;;;;;;
Germany;DT085;52,832681;12,62362222;;;;;;;;;;;
Germany;DT262;52,531003;12,99677778;;;;;;;;;;;
Germany;DT263;52,614697;13,06343889;;;;;;;;;;;
Germany;DT264;52,614436;13,19799722;;;;;;;;;;;
Germany;DT265;52,614342;13,23295278;;;;;;;;;;;
Germany;DT266;52,665314;13,39095556;;;;;;;;;;;
Germany;DT431;52,667444;13,52868611;;;;;;;;;;;
Germany;DT432;52,677753;13,63693889;;;;;;;;;;;
Germany;DT433;52,687964;13,74524444;;;;;;;;;;;
Germany;DT434;52,698075;13,85359722;;;;;;;;;;;
Germany;DT435;52,708089;13,962;;;;;;;;;;;
Germany;DT436;52,718006;14,07045278;;;;;;;;;;;
Germany;DT439;52,445558;13,49641389;;;;;;;;;;;
Germany;DT440;52,502767;13,48160833;;;;;;;;;;;
Germany;DT441;52,511153;13,56888333;;;;;;;;;;;
Germany;DT442;52,521444;13,67696111;;;;;;;;;;;
Germany;DT443;52,531614;13,78483056;;;;;;;;;;;
Germany;DT444;52,541692;13,89281111;;;;;;;;;;;
Germany;DT445;52,551672;14,00084167;;;;;;;;;;;
Germany;DT446;52,561553;14,10891944;;;;;;;;;;;
Germany;DT452;52,595494;13,65806389;;;;;;;;;;;
Germany;DT453;52,605683;13,76611389;;;;;;;;;;;
Germany;DT454;52,615781;13,87426944;;;;;;;;;;;
Germany;DT455;52,625781;13,982475;;;;;;;;;;;
Germany;DT456;52,635681;14,09072778;;;;;;;;;;;
Germany;DT490;52,574667;13,44045278;;;;;;;;;;;
Germany;DT491;52,572444;13,43783611;;;;;;;;;;;
Germany;DT530;52,626786;13,11184444;;;;;;;;;;;
Germany;DT531;52,616003;13,00384167;;;;;;;;;;;
Germany;DT532;52,605119;12,89589167;;;;;;;;;;;
Germany;DT533;52,594142;12,78799444;;;;;;;;;;;
Germany;DT534;52,583064;12,68015;;;;;;;;;;;
Germany;DT535;52,571892;12,57236111;;;;;;;;;;;
Germany;DT536;52,560619;12,46462778;;;;;;;;;;;
Germany;DT540;52,462431;13,15578611;;;;;;;;;;;
Germany;DT541;52,451686;13,04816944;;;;;;;;;;;
Germany;DT542;52,440844;12,94060833;;;;;;;;;;;
Germany;DT543;52,429906;12,8331;;;;;;;;;;;
Germany;DT544;52,418869;12,72564444;;;;;;;;;;;
Germany;DT545;52,407736;12,61824167;;;;;;;;;;;
Germany;DT546;52,396506;12,51089444;;;;;;;;;;;
Germany;DT552;52,522997;12,91828889;;;;;;;;;;;
Germany;DT553;52,512042;12,81058333;;;;;;;;;;;
Germany;DT554;52,500989;12,70293333;;;;;;;;;;;
Germany;DT555;52,489844;12,59533611;;;;;;;;;;;
Germany;DT556;52,478600;12,48779444;;;;;;;;;;;
Germany;DT590;52,544744;13,13515278;;;;;;;;;;;
Germany;DT591;52,543939;13,14591111;;;;;;;;;;;
Germany;DT600;52,513475;12,82215;;;;;;;;;;;
Germany;DT605;52,523058;12,91761667;;;;;;;;;;;
Germany;DT610;52,570347;13,39589722;;;;;;;;;;;
Germany;DT611;52,630856;13,43979722;;;;;;;;;;;
Germany;DT650;52,513094;12,82273333;;;;;;;;;;;
Germany;DT655;52,521928;12,91698889;;;;;;;;;;;
Germany;DT660;52,568511;13,39625833;;;;;;;;;;;
Germany;DT661;52,627739;13,43949444;;;;;;;;;;;
Germany;DT700;52,678161;13,66153056;;;;;;;;;;;
Germany;DT705;52,513703;13,70345833;;;;;;;;;;;
Germany;DT710;52,595936;13,68253333;;;;;;;;;;;
Germany;DT720;52,547392;13,18075278;;;;;;;;;;;
Germany;DT721;52,608000;13,07642222;;;;;;;;;;;
Germany;DT722;52,818419;13,11683889;;;;;;;;;;;
Germany;DT750;52,680250;13,66381667;;;;;;;;;;;
Germany;DT755;52,515789;13,70574167;;;;;;;;;;;
Germany;DT760;52,598022;13,68481944;;;;;;;;;;;
Germany;DT770;52,549203;13,18015;;;;;;;;;;;
Germany;DT771;52,611456;13,07372222;;;;;;;;;;;
Germany;DT772;52,819356;13,11599167;;;;;;;;;;;
Germany;DV101;52,525322;9,730936111;;;;;;;;;;;
Germany;DV102;52,460364;9,930833333;;;;;;;;;;;
Germany;DV104;52,418819;9,928977778;;;;;;;;;;;
Germany;DV105;52,461283;9,899497222;;;;;;;;;;;
Germany;DV111;52,486722;9,783038889;;;;;;;;;;;
Germany;DV151;52,472631;9,787444444;;;;;;;;;;;
Germany;DV152;52,503322;9,76745;;;;;;;;;;;
Germany;DV153;52,449533;9,869194444;;;;;;;;;;;
Germany;DV155;52,441392;10,13831389;;;;;;;;;;;
Germany;DV156;52,407164;9,925522222;;;;;;;;;;;
Germany;DV157;52,447544;9,936866667;;;;;;;;;;;
Germany;DV200;52,456367;9,626633333;;;;;;;;;;;
Germany;DV201;52,505717;9,552794444;;;;;;;;;;;
Germany;DV202;52,458367;9,536813889;;;;;;;;;;;
Germany;DV203;52,459200;9,501347222;;;;;;;;;;;
Germany;DV250;52,469056;9,623177778;;;;;;;;;;;
Germany;DV251;52,513214;9,552716667;;;;;;;;;;;
Germany;DV253;52,587825;9,551947222;;;;;;;;;;;
Germany;DV254;52,578608;9,65475;;;;;;;;;;;
Germany;DV256;52,355117;9,439141667;;;;;;;;;;;
Germany;DV257;52,331333;9,416680556;;;;;;;;;;;
Germany;DV400;52,621047;9,559555556;;;;;;;;;;;
Germany;DV460;52,547889;9,554319444;;;;;;;;;;;
Germany;DV461;52,550739;9,44515;;;;;;;;;;;
Germany;DV462;52,553486;9,336030556;;;;;;;;;;;
Germany;DV463;52,556133;9,226891667;;;;;;;;;;;
Germany;DV464;52,558683;9,117747222;;;;;;;;;;;
Germany;DV465;52,561131;9,008588889;;;;;;;;;;;
Germany;DV472;52,470339;9,330502778;;;;;;;;;;;
Germany;DV473;52,472981;9,221572222;;;;;;;;;;;
Germany;DV474;52,475525;9,112633333;;;;;;;;;;;
Germany;DV475;52,477969;9,003680556;;;;;;;;;;;
Germany;DV480;52,284614;9,426894444;;;;;;;;;;;
Germany;DV481;52,384447;9,433716667;;;;;;;;;;;
Germany;DV482;52,387186;9,324941667;;;;;;;;;;;
Germany;DV483;52,389825;9,216216667;;;;;;;;;;;
Germany;DV484;52,392364;9,107536111;;;;;;;;;;;
Germany;DV485;52,394803;8,998786111;;;;;;;;;;;
Germany;DV490;52,459389;9,513458333;;;;;;;;;;;
Germany;DV491;52,472606;9,489327778;;;;;;;;;;;
Germany;DV500;52,623072;9,848816667;;;;;;;;;;;
Germany;DV501;52,626189;9,739541667;;;;;;;;;;;
Germany;DV502;52,543056;9,733908333;;;;;;;;;;;
Germany;DV560;52,539136;9,870766667;;;;;;;;;;;
Germany;DV561;52,536733;9,952027778;;;;;;;;;;;
